loan_id,months_paid,default_flag,default_month,recovered_amount
27553,20,0,,111255.8
27554,6,0,,96682.5
27555,6,0,,84472.47
27556,11,0,,275893.75
27557,10,0,,112816.7
27558,16,0,,162440.0
27559,1,0,,10761.67
27560,11,0,,105875.0
27561,13,0,,66159.21
27562,26,0,,142729.08
27563,12,1,12.0,358422.55
27564,8,0,,27942.24
27565,8,0,,44513.36
27566,10,0,,268812.5
27567,4,0,,38500.0
27568,2,0,,221850.0
27569,30,1,30.0,162426.86
27570,2,0,,129210.0
27571,7,0,,11816.42
27572,18,0,,285592.5
27573,21,0,,154408.38
27574,2,0,,76840.0
27575,5,1,5.0,10031.43
27576,22,0,,275122.32
27577,21,0,,36216.18
27578,1,0,,33825.0
27579,2,0,,103750.0
27580,1,0,,15933.75
27581,36,0,,126159.84
27582,7,0,,25170.81
27583,11,0,,107671.63
27584,6,1,6.0,39323.41
27585,14,0,,94414.46
27586,3,1,3.0,119728.17
27587,6,0,,37616.64
27588,3,1,3.0,3067.54
27589,14,1,14.0,142388.2
27590,12,1,12.0,84415.27
27591,41,0,,687831.99
27592,10,1,10.0,40936.39
27593,12,0,,67500.0
27594,9,0,,198315.0
27595,19,0,,207923.27
27596,23,0,,77235.38
27597,7,0,,38648.71
27598,8,0,,82573.36
27599,7,0,,417935.0
27600,4,0,,446866.68
27601,15,0,,475083.3
27602,5,0,,25416.65
27603,1,0,,47008.33
27604,14,0,,334541.62
27605,1,1,1.0,4881.7
27606,27,1,27.0,123246.8
27607,10,1,10.0,17617.19
27608,6,0,,374910.0
27609,16,0,,174040.0
27610,3,0,,58989.99
27611,14,1,14.0,99786.71
27612,1,0,,21203.33
27613,27,0,,129768.75
27614,23,0,,502971.59
27615,16,1,16.0,131636.95
27616,28,0,,76883.24
27617,11,0,,1031433.37
27618,28,0,,473783.24
27619,12,0,,600650.04
27620,27,0,,714656.25
27621,11,0,,352000.0
27622,27,0,,71206.83
27623,18,0,,284287.59
27624,2,0,,10972.5
27625,9,1,9.0,292214.64
27626,12,0,,170600.04
27627,6,0,,94680.0
27628,17,0,,459991.61
27629,23,0,,225265.91
27630,9,0,,466350.03
27631,9,0,,29819.97
27632,26,0,,84745.44
27633,32,0,,151533.12
27634,5,0,,91402.8
27635,18,0,,112300.02
27636,11,1,11.0,36630.7
27637,6,0,,82446.66
27638,9,1,9.0,213092.76
27639,1,0,,55887.5
27640,7,1,7.0,31775.6
27641,24,0,,175813.44
27642,15,1,15.0,248946.55
27643,8,0,,286711.12
27644,7,1,7.0,58449.04
27645,6,0,,62395.02
27646,5,0,,283675.0
27647,15,0,,703125.0
27648,12,1,12.0,100160.97
27649,15,0,,27279.15
27650,4,0,,255580.0
27651,6,0,,44376.66
27652,7,0,,433930.04
27653,8,0,,1027836.48
27654,5,0,,192400.0
27655,12,0,,32600.04
27656,7,0,,24369.73
27657,34,1,34.0,496992.18
27658,12,0,,67785.0
27659,6,0,,170925.0
27660,3,1,3.0,16346.56
27661,33,0,,110779.02
27662,25,0,,1790717.25
27663,9,0,,262305.0
27664,4,1,4.0,92190.18
27665,7,1,7.0,158585.56
27666,37,0,,647448.57
27667,12,0,,37340.04
27668,7,0,,112420.0
27669,24,1,24.0,107322.36
27670,3,1,3.0,42306.85
27671,10,0,,98625.0
27672,4,0,,82340.0
27673,8,0,,201000.0
27674,15,0,,240018.75
27675,19,1,19.0,152354.8
27676,13,0,,64718.29
27677,18,0,,45270.0
27678,9,0,,101700.0
27679,18,0,,43582.5
27680,26,1,26.0,80758.53
27681,11,0,,718630.0
27682,7,0,,217069.96
27683,4,0,,58635.56
27684,10,0,,144077.8
27685,6,0,,66955.02
27686,12,0,,200070.0
27687,25,0,,65333.25
27688,16,0,,175053.28
27689,7,0,,76568.31
27690,12,1,12.0,69322.53
27691,11,0,,96781.08
27692,14,0,,77770.0
27693,5,0,,806214.65
27694,6,0,,20453.34
27695,18,0,,195944.94
27696,11,0,,53096.45
27697,5,1,5.0,142723.01
27698,22,0,,144442.32
27699,1,0,,9619.17
27700,2,0,,6232.22
27701,6,1,6.0,23538.49
27702,10,0,,186850.0
27703,13,0,,291286.71
27704,7,1,7.0,54651.58
27705,12,0,,172533.36
27706,14,1,14.0,204172.56
27707,13,0,,372645.0
27708,12,0,,20768.28
27709,4,0,,14683.32
27710,8,0,,291511.12
27711,10,1,10.0,18843.67
27712,11,0,,623333.37
27713,4,1,4.0,168830.18
27714,24,0,,87866.64
27715,28,0,,432950.0
27716,34,0,,242552.26
27717,14,0,,66354.12
27718,19,0,,34297.66
27719,2,0,,37806.66
27720,7,1,7.0,58598.46
27721,28,0,,91875.56
27722,4,0,,125236.8
27723,11,0,,108450.87
27724,36,0,,372420.0
27725,11,0,,227920.0
27726,6,0,,402660.0
27727,11,0,,226306.63
27728,1,0,,6558.89
27729,6,0,,125620.02
27730,7,0,,694633.31
27731,2,0,,4824.57
27732,17,0,,250898.75
27733,7,0,,74456.69
27734,6,0,,302074.98
27735,2,0,,79253.34
27736,10,0,,67666.7
27737,8,0,,437100.0
27738,19,0,,29608.27
27739,25,0,,469583.25
27740,13,0,,613870.79
27741,6,0,,169005.0
27742,3,0,,196140.0
27743,8,0,,52231.12
27744,6,1,6.0,54666.38
27745,22,0,,76810.58
27746,8,0,,825733.36
27747,3,1,3.0,120377.01
27748,15,0,,338425.05
27749,27,0,,198630.09
27750,7,0,,791408.31
27751,33,0,,112878.48
27752,25,0,,136135.5
27753,30,0,,189666.6
27754,16,0,,483320.0
27755,2,1,2.0,13957.54
27756,23,1,23.0,50899.38
27757,23,0,,247135.0
27758,16,0,,56848.96
27759,8,0,,24991.12
27760,18,0,,250320.06
27761,23,0,,38189.66
27762,18,1,18.0,64645.97
27763,27,0,,267210.09
27764,9,0,,1901632.41
27765,6,0,,60754.98
27766,2,0,,305158.7
27767,3,0,,65634.99
27768,31,0,,51705.52
27769,4,0,,61744.98
27770,6,0,,63495.0
27771,9,0,,98017.47
27772,3,0,,7388.76
27773,20,1,20.0,67545.42
27774,2,0,,193000.0
27775,19,0,,293027.5
27776,1,0,,6877.22
27777,40,0,,660000.0
27778,19,0,,65444.36
27779,16,0,,326506.72
27780,20,0,,284250.0
27781,2,0,,20826.66
27782,42,0,,291060.0
27783,15,0,,74143.8
27784,20,0,,751111.2
27785,11,0,,37736.16
27786,10,1,10.0,635841.18
27787,9,0,,30577.5
27788,16,0,,41003.36
27789,2,0,,48650.0
27790,10,0,,323850.0
27791,1,0,,19071.67
27792,8,0,,167520.0
27793,8,1,8.0,65607.74
27794,28,0,,311476.76
27795,16,0,,384060.0
27796,35,1,35.0,335911.29
27797,10,0,,628000.0
27798,4,0,,26506.68
27799,20,0,,375366.6
27800,9,0,,188115.03
27801,17,1,17.0,144898.61
27802,23,0,,650037.5
27803,23,1,23.0,62052.84
27804,24,0,,311333.28
27805,3,0,,97642.5
27806,11,0,,109880.76
27807,23,0,,145372.88
27808,17,0,,62125.48
27809,7,0,,750633.31
27810,34,0,,489259.83
27811,21,0,,74450.88
27812,14,0,,264553.38
27813,18,0,,196185.06
27814,29,1,29.0,502178.11
27815,22,0,,69245.0
27816,39,0,,253651.71
27817,23,1,23.0,31476.87
27818,10,0,,37697.2
27819,23,1,23.0,289034.29
27820,22,1,22.0,644573.75
27821,20,0,,682383.4
27822,3,0,,16028.76
27823,16,0,,83340.0
27824,40,0,,263400.0
27825,3,1,3.0,17222.77
27826,27,0,,269572.59
27827,11,1,11.0,53746.12
27828,6,1,6.0,275942.94
27829,10,0,,365138.9
27830,11,0,,206653.37
27831,18,0,,242980.02
27832,33,0,,595650.0
27833,17,0,,94803.39
27834,2,0,,88833.34
27835,3,0,,119100.0
27836,12,0,,652899.96
27837,18,0,,100732.5
27838,4,0,,59520.0
27839,24,0,,415266.72
27840,31,0,,395433.21
27841,10,0,,95333.3
27842,12,0,,527319.96
27843,17,1,17.0,224460.06
27844,5,0,,77850.0
27845,16,0,,88573.28
27846,3,1,3.0,89183.92
27847,9,0,,329709.42
27848,8,0,,89773.36
27849,14,1,14.0,34494.32
27850,27,0,,47081.25
27851,12,0,,62075.04
27852,40,0,,129011.2
27853,1,0,,16407.5
27854,5,0,,25322.9
27855,34,0,,58366.78
27856,7,0,,130911.69
27857,16,0,,89246.72
27858,37,0,,239102.14
27859,4,0,,42080.0
27860,19,0,,213496.73
27861,3,0,,29979.99
27862,20,0,,283550.0
27863,33,0,,614395.98
27864,21,0,,151655.07
27865,24,0,,321573.36
27866,25,0,,253687.5
27867,2,0,,6345.56
27868,12,0,,42050.04
27869,16,0,,1951198.08
27870,8,0,,494280.0
27871,7,0,,12690.44
27872,30,0,,282975.0
27873,17,0,,57285.24
27874,22,0,,287906.74
27875,6,0,,134959.98
27876,19,0,,208699.23
27877,14,1,14.0,60915.82
27878,34,0,,350086.78
27879,7,0,,12267.5
27880,24,0,,438900.0
27881,8,0,,339493.36
27882,18,1,18.0,50557.39
27883,33,0,,340862.61
27884,4,0,,27000.0
27885,6,1,6.0,84954.15
27886,5,0,,8581.25
27887,15,0,,39418.8
27888,13,0,,623566.71
27889,37,1,37.0,304950.13
27890,2,0,,41940.0
27891,3,1,3.0,102279.39
27892,2,0,,129700.0
27893,5,0,,520083.35
27894,35,0,,239400.0
27895,8,0,,175760.0
27896,19,0,,320078.75
27897,11,0,,310864.62
27898,33,1,33.0,368201.76
27899,1,0,,64960.0
27900,12,0,,123039.96
27901,10,0,,204366.7
27902,11,0,,120532.5
27903,24,1,24.0,193700.52
27904,30,1,30.0,259093.61
27905,6,0,,33157.5
27906,40,0,,65477.6
27907,13,0,,41238.86
27908,6,0,,59860.02
27909,42,0,,723916.62
27910,4,0,,239840.0
27911,11,0,,208761.63
27912,17,1,17.0,119186.51
27913,24,0,,403170.0
27914,7,0,,25423.58
27915,23,0,,55660.0
27916,8,0,,461040.0
27917,17,0,,612094.52
27918,21,0,,130783.38
27919,19,1,19.0,60253.72
27920,7,0,,753725.0
27921,6,0,,61965.0
27922,13,0,,183155.57
27923,13,0,,1067950.06
27924,1,0,,31510.0
27925,13,0,,65985.79
27926,23,1,23.0,168162.15
27927,7,1,7.0,9514.63
27928,38,0,,248076.54
27929,7,0,,175160.44
27930,6,0,,23900.58
27931,3,0,,29574.99
27932,11,0,,36620.87
27933,1,0,,39453.33
27934,5,0,,95216.65
27935,13,0,,338000.0
27936,3,0,,15579.99
27937,12,0,,38289.96
27938,1,0,,3351.39
27939,5,1,5.0,16336.44
27940,27,0,,49766.13
27941,18,1,18.0,81527.78
27942,16,0,,355520.0
27943,23,0,,325424.47
27944,13,0,,473922.28
27945,8,0,,127860.0
27946,3,1,3.0,17076.16
27947,17,0,,1416525.0
27948,23,0,,80391.44
27949,27,0,,132896.16
27950,22,0,,729727.68
27951,11,1,11.0,180658.32
27952,13,1,13.0,21011.21
27953,7,0,,48595.54
27954,11,0,,59963.75
27955,26,0,,134203.42
27956,42,0,,423885.0
27957,35,0,,124583.55
27958,22,0,,356613.84
27959,4,1,4.0,175967.23
27960,5,0,,251562.5
27961,15,0,,156274.95
27962,4,0,,13852.24
27963,13,0,,70866.25
27964,4,0,,56530.0
27965,11,0,,570991.63
27966,11,1,11.0,46021.69
27967,37,0,,376228.21
27968,6,0,,39870.0
27969,20,0,,334694.4
27970,18,0,,567465.3
27971,8,1,8.0,122789.46
27972,29,0,,48341.26
27973,11,0,,38484.71
27974,12,0,,985125.06
27975,18,1,18.0,50303.89
27976,18,0,,98105.76
27977,10,0,,326325.0
27978,6,0,,347340.0
27979,20,0,,48970.8
27980,11,0,,347270.0
27981,16,0,,342586.72
27982,24,0,,822066.72
27983,9,0,,564930.0
27984,6,1,6.0,6103.77
27985,10,0,,221483.3
27986,34,1,34.0,45998.25
27987,6,0,,89992.5
27988,29,0,,150268.43
27989,18,0,,116389.98
27990,9,1,9.0,540776.99
27991,25,0,,64541.75
27992,3,1,3.0,28718.58
27993,11,1,11.0,29277.62
27994,14,0,,316680.0
27995,26,0,,724804.08
27996,13,0,,42618.29
27997,6,0,,186600.0
27998,5,0,,170402.8
27999,20,0,,712944.4
28000,26,0,,190173.75
28001,20,0,,55900.0
28002,40,0,,409600.0
28003,38,0,,923874.81
28004,1,0,,34680.56
28005,3,0,,57189.99
28006,15,0,,330300.0
28007,12,0,,65885.04
28008,4,0,,418866.68
28009,3,0,,10895.82
28010,8,1,8.0,40624.9
28011,20,0,,63394.4
28012,20,0,,196116.6
28013,12,0,,370890.0
28014,8,0,,81613.36
28015,29,0,,279487.5
28016,4,0,,226183.32
28017,1,1,1.0,42562.01
28018,7,0,,38406.69
28019,1,1,1.0,3112.91
28020,13,0,,130530.79
28021,11,0,,531620.87
28022,12,0,,33207.48
28023,1,0,,7370.56
28024,8,1,8.0,114413.26
28025,28,1,28.0,573101.5
28026,10,0,,400300.0
28027,11,0,,52135.38
28028,9,0,,131760.0
28029,5,0,,191316.65
28030,8,0,,176480.0
28031,17,0,,94427.86
28032,10,1,10.0,73239.81
28033,13,0,,425035.0
28034,21,0,,338493.75
28035,2,0,,12528.88
28036,8,0,,21596.64
28037,1,0,,15165.0
28038,18,0,,119329.92
28039,3,0,,183315.0
28040,1,0,,97825.0
28041,8,0,,39483.36
28042,13,0,,277506.71
28043,9,0,,336989.97
28044,18,0,,58815.0
28045,3,0,,16757.49
28046,11,0,,72282.21
28047,20,0,,487958.4
28048,22,0,,308247.5
28049,29,0,,101540.31
28050,21,0,,313973.31
28051,7,0,,230965.0
28052,9,1,9.0,48127.61
28053,30,1,30.0,198480.49
28054,1,0,,37490.0
28055,13,0,,202036.25
28056,1,0,,19600.0
28057,37,1,37.0,44160.12
28058,4,0,,89580.0
28059,23,0,,489516.59
28060,5,0,,186883.35
28061,2,0,,10077.5
28062,22,0,,215086.74
28063,35,0,,64711.15
28064,3,0,,60830.01
28065,10,0,,625700.0
28066,6,0,,99112.5
28067,1,0,,19373.33
28068,5,0,,97583.35
28069,8,0,,481200.0
28070,20,0,,100602.0
28071,26,0,,250357.9
28072,3,0,,171630.0
28073,1,1,1.0,12586.98
28074,14,1,14.0,63821.43
28075,17,0,,107940.48
28076,8,0,,1078724.28
28077,1,0,,101016.67
28078,21,0,,215407.5
28079,18,0,,226360.08
28080,20,0,,542125.0
28081,24,0,,126240.0
28082,22,0,,155698.84
28083,18,0,,188834.94
28084,1,0,,20651.67
28085,6,0,,62239.98
28086,8,0,,158506.64
28087,8,0,,52453.36
28088,5,0,,72450.0
28089,30,1,30.0,168880.06
28090,2,0,,18685.58
28091,6,0,,29412.48
28092,1,0,,15077.78
28093,8,1,8.0,55843.19
28094,27,0,,277402.59
28095,2,0,,38866.66
28096,5,0,,52941.65
28097,10,0,,318575.0
28098,14,0,,132486.62
28099,13,0,,64366.25
28100,1,0,,14836.24
28101,7,1,7.0,74991.33
28102,27,1,27.0,328816.49
28103,33,0,,214170.0
28104,3,0,,16445.01
28105,11,0,,37296.16
28106,5,0,,54070.85
28107,31,0,,198279.41
28108,15,0,,79631.25
28109,8,0,,41190.0
28110,13,0,,139674.21
28111,8,0,,82713.36
28112,11,1,11.0,18666.28
28113,6,0,,39756.66
28114,17,0,,345043.39
28115,7,0,,68290.81
28116,14,0,,293673.38
28117,7,0,,47016.69
28118,14,0,,45593.38
28119,5,0,,35547.2
28120,3,0,,153225.0
28121,12,1,12.0,6262.26
28122,28,0,,66004.12
28123,5,1,5.0,181345.53
28124,19,1,19.0,55039.13
28125,4,0,,192650.0
28126,23,1,23.0,172613.28
28127,30,0,,55608.3
28128,23,0,,38965.91
28129,16,0,,495439.92
28130,24,0,,60559.92
28131,40,0,,73466.8
28132,10,0,,592850.0
28133,1,0,,31962.5
28134,10,0,,451900.0
28135,30,0,,710437.5
28136,2,0,,52608.34
28137,21,0,,113435.07
28138,15,1,15.0,159289.28
28139,5,0,,252687.5
28140,8,0,,22181.68
28141,25,0,,63692.75
28142,8,0,,258700.0
28143,23,0,,166877.88
28144,10,0,,575650.0
28145,9,1,9.0,401639.57
28146,10,0,,644900.0
28147,1,1,1.0,21355.99
28148,13,0,,291135.0
28149,12,1,12.0,42697.48
28150,21,0,,706125.0
28151,1,0,,10668.33
28152,24,0,,176106.72
28153,30,0,,291075.0
28154,41,0,,698195.97
28155,18,0,,28085.04
28156,3,0,,76749.99
28157,3,0,,324999.99
28158,8,0,,156213.36
28159,7,0,,75850.81
28160,24,0,,457800.0
28161,5,0,,27556.25
28162,16,0,,335786.72
28163,8,0,,81153.36
28164,1,0,,2686.88
28165,6,0,,9420.84
28166,29,0,,76626.41
28167,16,0,,340240.0
28168,8,0,,493960.0
28169,11,1,11.0,96873.43
28170,5,1,5.0,195188.25
28171,21,1,21.0,145438.26
28172,5,0,,8330.55
28173,3,0,,30555.0
28174,26,1,26.0,425592.64
28175,16,0,,99644.48
28176,16,0,,82326.72
28177,9,0,,173594.97
28178,5,1,5.0,5263.74
28179,24,1,24.0,96137.33
28180,17,0,,512932.5
28181,7,1,7.0,251453.19
28182,14,0,,756466.62
28183,3,1,3.0,42772.5
28184,1,0,,14535.56
28185,9,0,,193185.0
28186,13,0,,60791.25
28187,24,0,,501760.08
28188,6,0,,399272.64
28189,13,1,13.0,26029.88
28190,12,0,,533799.96
28191,23,0,,423200.0
28192,36,0,,250840.08
28193,1,0,,10580.83
28194,2,0,,43750.0
28195,8,1,8.0,23123.15
28196,1,0,,2348.74
28197,3,0,,50691.57
28198,18,0,,91380.06
28199,15,0,,305850.0
28200,1,0,,3436.94
28201,3,0,,220844.58
28202,16,0,,25193.28
28203,14,0,,69066.62
28204,12,0,,358890.0
28205,3,0,,56420.01
28206,5,0,,102025.0
28207,20,0,,144355.6
28208,17,1,17.0,189645.51
28209,11,0,,458150.0
28210,1,0,,1806.81
28211,20,0,,66233.4
28212,29,1,29.0,182889.0
28213,6,0,,19691.64
28214,13,0,,175514.43
28215,26,0,,245526.58
28216,22,0,,215141.74
28217,17,0,,109782.26
28218,11,0,,1045053.57
28219,19,0,,287636.25
28220,22,0,,274535.58
28221,32,1,32.0,98072.47
28222,9,0,,279990.0
28223,10,0,,74666.7
28224,7,1,7.0,30475.45
28225,11,1,11.0,282015.89
28226,24,1,24.0,79908.18
28227,1,0,,3207.22
28228,7,0,,77991.69
28229,30,0,,1088718.75
28230,3,0,,15916.26
28231,3,0,,57120.0
28232,12,0,,77873.28
28233,17,0,,109177.74
28234,10,0,,36094.4
28235,8,0,,656900.04
28236,7,0,,113652.77
28237,8,1,8.0,16903.25
28238,28,0,,89724.32
28239,4,0,,165506.68
28240,12,0,,266840.04
28241,18,1,18.0,517924.54
28242,18,0,,181890.0
28243,1,0,,7202.22
28244,20,0,,64938.8
28245,26,0,,127259.08
28246,7,0,,99566.25
28247,3,0,,29019.99
28248,14,1,14.0,229453.24
28249,19,0,,34331.86
28250,12,0,,112449.96
28251,9,0,,483374.97
28252,30,0,,48795.9
28253,23,0,,807619.47
28254,22,1,22.0,266248.72
28255,17,0,,407220.89
28256,17,0,,185965.89
28257,7,0,,808435.04
28258,23,0,,619083.41
28259,17,0,,121351.61
28260,18,0,,134749.98
28261,19,0,,323950.0
28262,32,0,,537288.96
28263,15,1,15.0,62353.8
28264,11,1,11.0,18943.92
28265,23,0,,489401.82
28266,1,1,1.0,9562.47
28267,9,1,9.0,120059.27
28268,9,0,,390300.03
28269,6,0,,388350.0
28270,19,0,,49938.27
28271,15,0,,230718.82
28272,4,0,,80340.0
28273,8,1,8.0,50165.13
28274,3,0,,124920.0
28275,14,0,,224000.0
28276,41,1,41.0,494284.43
28277,9,0,,22541.22
28278,21,0,,291876.69
28279,14,0,,44640.54
28280,10,0,,49012.5
28281,32,0,,573822.08
28282,1,1,1.0,18355.04
28283,17,0,,875287.5
28284,13,0,,45630.0
28285,7,0,,77927.5
28286,9,0,,202169.97
28287,21,0,,72525.81
28288,11,1,11.0,146194.66
28289,5,0,,72816.65
28290,12,0,,66264.96
28291,42,0,,263899.86
28292,9,1,9.0,106024.83
28293,14,0,,51520.0
28294,37,1,37.0,311312.05
28295,5,0,,47350.0
28296,9,0,,101880.0
28297,28,0,,95938.92
28298,20,0,,259044.4
28299,3,0,,10509.18
28300,13,0,,86110.57
28301,5,0,,52458.35
28302,9,0,,483037.47
28303,39,1,39.0,301636.04
28304,41,0,,148499.54
28305,27,0,,399330.0
28306,25,0,,260854.25
28307,18,0,,87555.06
28308,16,0,,412072.96
28309,34,0,,239416.78
28310,2,0,,28057.78
28311,19,0,,50277.99
28312,12,0,,517560.0
28313,11,1,11.0,276410.95
28314,13,0,,67724.54
28315,22,0,,332310.0
28316,3,1,3.0,8527.38
28317,9,0,,570060.04
28318,12,0,,569300.04
28319,32,0,,102542.08
28320,8,0,,330373.36
28321,12,1,12.0,515686.07
28322,11,1,11.0,62939.98
28323,14,0,,74036.62
28324,30,0,,112074.9
28325,21,0,,490455.0
28326,28,0,,756408.24
28327,5,0,,155124.98
28328,1,0,,20038.33
28329,24,1,24.0,199613.98
28330,9,0,,46248.75
28331,7,0,,34267.94
28332,3,1,3.0,92630.91
28333,5,0,,100508.35
28334,25,0,,696823.0
28335,22,1,22.0,27738.93
28336,3,0,,108358.32
28337,16,0,,51764.48
28338,8,1,8.0,322861.49
28339,6,0,,354990.0
28340,25,0,,368656.12
28341,16,0,,126727.52
28342,1,0,,18668.33
28343,16,0,,105306.72
28344,22,0,,803061.16
28345,7,0,,119787.5
28346,4,0,,437600.0
28347,6,0,,67570.02
28348,10,0,,374466.7
28349,21,0,,52478.16
28350,39,1,39.0,250943.08
28351,14,0,,312923.38
28352,10,0,,165277.8
28353,5,0,,12051.05
28354,11,0,,651255.0
28355,16,1,16.0,404859.45
28356,6,1,6.0,19256.29
28357,1,0,,3671.94
28358,38,0,,71128.78
28359,6,0,,129150.0
28360,3,0,,106816.68
28361,13,0,,65677.04
28362,2,0,,51470.42
28363,4,0,,21273.36
28364,8,0,,178506.64
28365,16,0,,107360.0
28366,30,0,,160687.5
28367,15,0,,165900.0
28368,22,0,,694161.16
28369,12,0,,316299.96
28370,7,1,7.0,142331.74
28371,17,0,,159814.11
28372,1,0,,102666.67
28373,27,1,27.0,178704.23
28374,34,1,34.0,92640.78
28375,21,0,,51270.66
28376,4,1,4.0,40824.38
28377,20,0,,422366.6
28378,12,0,,804360.0
28379,6,0,,19051.68
28380,24,0,,654100.08
28381,5,0,,96983.35
28382,42,0,,718900.14
28383,29,0,,478379.07
28384,10,1,10.0,735346.71
28385,25,0,,692135.5
28386,4,1,4.0,75999.75
28387,2,1,2.0,80205.52
28388,12,0,,64440.0
28389,36,0,,377010.0
28390,2,0,,63620.0
28391,18,1,18.0,54865.8
28392,1,0,,22578.33
28393,22,0,,332053.26
28394,22,0,,698194.42
28395,2,1,2.0,4821.64
28396,16,1,16.0,222518.58
28397,17,0,,272542.98
28398,9,0,,182880.0
28399,27,0,,276547.5
28400,1,0,,111208.33
28401,25,0,,281125.0
28402,35,0,,623486.15
28403,27,0,,101895.03
28404,3,0,,31887.51
28405,8,0,,41933.36
28406,23,0,,215222.5
28407,17,0,,111208.39
28408,5,0,,511958.35
28409,9,0,,21330.0
28410,3,0,,39690.96
28411,23,0,,557079.09
28412,13,0,,189085.0
28413,27,0,,92085.12
28414,17,0,,342946.61
28415,5,0,,52525.0
28416,8,0,,133218.72
28417,9,0,,375419.97
28418,2,0,,60505.0
28419,14,1,14.0,118101.88
28420,14,0,,356270.88
28421,1,0,,20538.33
28422,28,0,,225574.86
28423,5,0,,89291.65
28424,19,0,,678827.82
28425,7,1,7.0,478383.73
28426,8,0,,90280.0
28427,22,0,,112328.26
28428,2,0,,118870.0
28429,22,0,,329642.5
28430,2,0,,18735.0
28431,5,0,,18568.05
28432,13,1,13.0,168003.63
28433,5,1,5.0,35884.33
28434,30,1,30.0,162191.53
28435,12,0,,78013.32
28436,4,0,,97025.0
28437,3,0,,45356.25
28438,1,0,,50287.5
28439,7,0,,69725.81
28440,6,1,6.0,35503.44
28441,18,0,,178905.06
28442,20,1,20.0,182182.92
28443,3,0,,307400.01
28444,13,0,,125211.71
28445,3,0,,55823.25
28446,1,1,1.0,28653.48
28447,5,0,,35194.45
28448,2,0,,42980.0
28449,41,0,,267092.04
28450,15,0,,424156.2
28451,18,0,,353550.06
28452,16,0,,116257.76
28453,23,1,23.0,59547.32
28454,40,0,,66072.4
28455,9,0,,172334.97
28456,2,0,,20931.66
28457,14,0,,143710.0
28458,11,1,11.0,578128.54
28459,18,0,,66785.04
28460,29,1,29.0,222379.13
28461,15,0,,377406.3
28462,19,0,,428355.0
28463,15,0,,96616.65
28464,42,0,,141178.38
28465,25,0,,206589.5
28466,11,0,,55389.62
28467,9,1,9.0,155552.32
28468,6,0,,62010.0
28469,9,0,,29750.04
28470,4,0,,82453.32
28471,3,0,,88987.5
28472,11,0,,38225.0
28473,6,0,,15979.98
28474,1,0,,3624.44
28475,30,1,30.0,156946.97
28476,6,0,,124950.0
28477,3,0,,32555.01
28478,41,0,,300302.04
28479,14,1,14.0,23966.34
28480,10,0,,109583.3
28481,5,0,,17172.2
28482,15,0,,447262.5
28483,2,0,,221066.66
28484,18,0,,182775.06
28485,6,0,,226680.0
28486,22,1,22.0,299788.22
28487,8,0,,151666.64
28488,7,0,,319284.77
28489,15,0,,27481.2
28490,8,0,,82026.64
28491,23,0,,376593.03
28492,13,0,,142480.0
28493,5,0,,250312.5
28494,3,1,3.0,25752.51
28495,4,1,4.0,26971.27
28496,12,0,,43419.96
28497,10,0,,103400.0
28498,6,0,,197516.64
28499,16,1,16.0,42074.38
28500,11,0,,113271.95
28501,2,1,2.0,4785.09
28502,20,0,,331138.8
28503,8,0,,57026.64
28504,23,1,23.0,39755.54
28505,5,0,,55337.5
28506,5,0,,47275.0
28507,5,0,,48562.5
28508,5,0,,206666.65
28509,3,1,3.0,73785.71
28510,3,0,,142987.5
28511,11,0,,60403.75
28512,2,1,2.0,139098.6
28513,11,0,,104985.87
28514,9,0,,56645.01
28515,6,0,,181560.0
28516,18,0,,175365.0
28517,7,1,7.0,10556.61
28518,6,1,6.0,29906.63
28519,13,0,,408525.0
28520,3,0,,9594.99
28521,41,0,,149194.49
28522,18,1,18.0,240714.56
28523,4,1,4.0,28701.0
28524,2,1,2.0,24734.22
28525,19,0,,67492.18
28526,3,1,3.0,143603.03
28527,11,0,,233181.63
28528,27,0,,290137.41
28529,19,0,,137517.82
28530,6,0,,29347.5
28531,17,0,,896820.89
28532,1,0,,21833.33
28533,8,0,,817717.92
28534,2,0,,39543.34
28535,26,0,,191677.72
28536,4,0,,207400.0
28537,14,0,,186931.08
28538,35,1,35.0,73667.03
28539,2,0,,90440.0
28540,3,0,,84918.75
28541,9,0,,59695.02
28542,5,0,,160000.0
28543,5,1,5.0,61338.33
28544,32,0,,53368.96
28545,11,0,,1177458.37
28546,12,1,12.0,107546.03
28547,3,0,,199020.0
28548,8,0,,50342.24
28549,3,0,,82192.14
28550,5,1,5.0,41131.16
28551,20,0,,263933.4
28552,8,0,,29993.36
28553,1,0,,37340.0
28554,30,0,,316200.0
28555,21,0,,103398.75
28556,12,0,,745680.0
28557,5,0,,49854.15
28558,16,0,,108933.28
28559,36,1,36.0,39743.99
28560,3,0,,95975.01
28561,7,0,,145378.31
28562,13,0,,121669.21
28563,10,0,,34372.2
28564,4,0,,686029.88
28565,7,0,,231717.5
28566,34,0,,122135.48
28567,6,0,,56479.98
28568,5,0,,49914.1
28569,27,0,,293827.5
28570,39,0,,128634.87
28571,12,0,,177809.94
28572,22,0,,216810.0
28573,17,0,,121313.87
28574,4,0,,29524.44
28575,3,0,,200835.0
28576,4,0,,444100.0
28577,6,1,6.0,8116.56
28578,20,0,,391900.0
28579,9,0,,237843.72
28580,16,0,,237493.28
28581,2,0,,10171.66
